codigo;dataAlteracao;margemMinima;margemVenda;descricao;apresentacaoQuantidade;nomeQuimico;laboratorio;ean;registro;ncm;lista;categoria;tipoArmazenamento;produtoControlado;exclusivoHospitalar;classificacaofiscal;Origem;ufLaboratorio;observacao;nivel;aumento;oncoProdRS_17_SC;oncoProdRS_175_RS;oncoProdRS_18_PR;oncoProdPE_17_AL;oncoProdPE_18_BA_CE_MA_PB_PE_PI_RN_SE;oncoprodSP_12_SP_MG;oncoprodSP_17_AC_AL_GO_MS_MT_PA_RR;oncoprodSP_175_RO;oncoprodSP_18_AM_AP_BA_CE_MA_MG_PB_PI_RN_SE_TO;oncoprodSP_18_SP;oncoprodSP_20_RJ;oncoprodDF_12_SP_MG;oncoprodDF_17_AC_AL_GO_MS_MT_PA_RR;oncoprodDF_17_DF;oncoprodDF_17_GO;oncoprodDF_175_RO;oncoprodDF_18_AM_AP_BA_CE_MA_MG_PB_PI_RN_SE_TO_SP;oncoprodDF_20_RJ;oncoprodES_12_SP_MG;oncoprodES_17_ES;oncoprodES_18_SP;oncoprodES_20_RJ;pf_0;pf_12;pf_17;pf_175;pf_18;pf_20;PMC_0;PMC_12;PMC_17;PMC_175;PMC_18;PMC_20;indicacao
100119;07/04/2021;FÁBRICA;FÁBRICA;ALLEGRA 120MG C/10 COMP;10;FEXOFENADINA, CLOR DE  ;SANOFI/GENZYME;7,89E+12;1,83E+12;3004.90.69; NEGATIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;EXCLUSIVO REDE DOR;1;0,1008;48,63;48,97;49,31;0;49,31;0;0;0;0;0;0;0;48,63;48,63;0;48,97;49,31;50,74;0;48,63;0;0;39,35;45,47;48,63;48,97;49,31;50,74;52,79;60,74;64,82;65,26;65,7;67,54;É um anti-histamínico destinado ao tratamento das manifestações alérgicas, tais como sintomas de rinite alérgica
100120;07/04/2021;FÁBRICA;FÁBRICA;ALLEGRA 180MG C/ 10 COMP;10;FEXOFENADINA, CLOR DE  ;SANOFI/GENZYME;7,89E+12;1,83E+12;3004.90.69; NEGATIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;EXCLUSIVO REDE DOR;1;0,1008;69,79;70,28;70,78;0;70,78;0;0;0;0;0;0;0;69,79;69,79;0;70,28;70,78;72,82;0;69,79;0;0;56,48;65,27;69,79;70,28;70,78;72,82;75,77;87,19;93,02;93,66;94,3;96,93;É um anti-histamínico destinado ao tratamento das manifestações alérgicas, tais como sintomas de rinite alérgica
100122;07/04/2021;FÁBRICA;FÁBRICA;ALLEGRA 60MG C 10 COMP;10; FEXOFENADINA, CLOR DE;SANOFI/GENZYME;7,89E+12;1,83E+12;3004.90.69; NEGATIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;EXCLUSIVO REDE DOR;1;0,1008;25,42;25,6;25,78;0;25,78;0;0;0;0;0;0;0;25,42;25,42;0;25,6;25,78;26,52;0;25,42;0;0;20,57;23,77;25,42;25,6;25,78;26,52;27,59;31,75;33,88;34,12;34,35;35,3;Medicamento anti-histamínico usado no tratamento da rinite alérgica e sintomas alérgicos similares como a urticária idiopática crônica.
100114;07/04/2021;FÁBRICA;FÁBRICA;ALLEGRA D 60MG + 120MG 10 CPR;10;FEXOFENADINA, CLOR DE  ;SANOFI/GENZYME;7,89E+12;1,83E+12;3004.90.69; NEGATIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;EXCLUSIVO REDE DOR;3;0,0679;43,88;44,19;44,5;0;44,5;0;0;0;0;0;0;0;43,88;43,88;0;44,19;44,5;45,79;0;43,88;0;0;35,51;41,03;43,88;44,19;44,5;45,79;47,64;54,81;58,49;58,89;59,29;60,95;É um anti-histamínico destinado ao tratamento das manifestações alérgicas
100118;07/04/2021;FÁBRICA;FÁBRICA;ALLEGRA PED SUSP 60ML;1;FEXOFENADINA, CLOR DE  ;SANOFI/GENZYME;7,89E+12;1,83E+12;3004.90.69; NEGATIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;EXCLUSIVO REDE DOR;1;0,1008;22,59;22,75;22,91;0;22,91;0;0;0;0;0;0;0;22,59;22,59;0;22,75;22,91;23,57;0;22,59;0;0;18,28;21,12;22,59;22,75;22,91;23,57;24,52;28,21;30,11;30,32;30,52;31,37;É um anti-histamínico destinado ao tratamento das manifestações alérgicas, tais como sintomas de rinite alérgica
112241;07/07/2021;FÁBRICA;FÁBRICA;ALFAEPOETINA 10000UI INJ FR 1ML;1;ALFAEPOETINA+ ERITROPOETINA HU;BLAU FARMACEUTICA;7,90E+12;1,16E+12;3002.15.90;POSITIVA;OUTROS;REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;SOMENTE ONCOCLINICAS;0;0;1452,94;1461,75;1470,66;0;1470,66;0;0;0;0;0;0;0;1452,94;1452,94;0;1461,75;1470,66;1507,43;0;1452,94;0;0;0;0;1452,94;1461,75;1470,66;1507,43;0;0;0;0;0;0;Indicada no tratamento da anemia associada à insuficiência renal crônica, incluindo os pacientes em diálise. Visa elevar ou manter o nível de hemácias no sangue, reduzindo o número de transfusões nestes pacientes.
112250;07/07/2021;FÁBRICA;FÁBRICA;ALFAEPOETINA 40000UI INJ SER 1ML;1;ALFAEPOETINA+ ERITROPOETINA HU;BLAU FARMACEUTICA;7,90E+12;1,16E+12;3002.15.90;POSITIVA;OUTROS;REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;SOMENTE ONCOCLINICAS;0;0;538,51;541,77;545,07;0;545,07;0;0;0;0;0;0;0;538,51;538,51;0;541,77;545,07;558,7;0;538,51;0;0;0;0;538,51;541,77;545,07;558,7;0;0;0;0;0;0;Indicada no tratamento da anemia associada à insuficiência renal crônica, incluindo os pacientes em diálise. Visa elevar ou manter o nível de hemácias no sangue, reduzindo o número de transfusões nestes pacientes.
100145;07/04/2021;FÁBRICA;FÁBRICA;AMARYL 1 MG COM CT BL AL PLAS INC X 30;30;GLIMEPIRIDA ;SANOFI/GENZYME;7,89E+12;1,83E+12;3004.90.79; POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;EXCLUSIVO REDE DOR;2;0,0843;20,99;21,12;21,24;0;21,24;0;0;0;0;0;0;0;20,99;20,99;0;21,12;21,24;21,78;0;20,99;0;0;17,42;19,8;20,99;21,12;21,24;21,78;24,08;27,37;29,02;29,2;29,36;30,11;Indicado para o tratamento oral de diabetes mellitus não insulino-dependente, quando os níveis de glicose não podem ser adequadamente controlados 
100146;07/04/2021;FÁBRICA;FÁBRICA;AMARYL 2 MG COM CT BL AL/AL X 30;30;GLIMEPIRIDA ;SANOFI/GENZYME;7,89E+12;1,83E+12;3004.90.79; POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;EXCLUSIVO REDE DOR;2;0,0843;40,02;40,27;40,51;0;40,51;0;0;0;0;0;0;0;40,02;40,02;0;40,27;40,51;41,53;0;40,02;0;0;33,22;37,75;40,02;40,27;40,51;41,53;45,92;52,19;55,33;55,67;56;57,41;Indicado para o tratamento oral de diabetes mellitus não insulino-dependente, quando os níveis de glicose não podem ser adequadamente controlados 
900;10/07/2021;3%;8%;AMBISOME 50 MG PÓ LIOF. INJ. CX C/ 10 FA;10;ANFOTERICINAB ;UNITED MEDICAL;3,62E+11;0;3004.20.95; POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;SIM;TRIBUTADO;NACIONAL;GO;0;1;0,1008;15084,78;15186,02;15288,63;0;15688,61;0;0;0;0;0;0;0;14583,69;13845,27;0;14681,56;14780,76;15191,34;0;15085,1;0;0;0;0;21391,8;21521,4;21652,6;22193,9;0;0;0;0;0;0;Tratar infecções graves causadas por fungos e Tratamento de uma doença causada por um parasita
111132;07/04/2021;FÁBRICA;FÁBRICA;AMGEVITA 50MG ML INJ 2SER 0,8ML ;2;ADALIMUMABE ;AMGEN/BERGAMO;7,90E+12;1,02E+12;3002.15.90; POSITIVA;BIOSSIMILAR;REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;0;2;0,0843;2598,56;2614,32;2630,26;0;2630,26;0;0;0;0;0;0;0;2598,56;2598,56;0;2614,32;2630,26;2696,02;0;2598,56;0;0;2156,81;2450,92;2598,56;2614,32;2630,26;2696,02;2981,67;3388,26;3592,36;3614,15;3636,18;3727,09;Tratamento de: Adultos Artrite Reumatoide
100184;07/04/2021;FÁBRICA;FÁBRICA;AMPLICTIL GTS 4% 20ML (C1);1;CLORPROMAZINA;SANOFI/GENZYME;7,90E+12;1,83E+12;3004.90.79; POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;EXCLUSIVO REDE DOR;2;0,0843;6,92;6,96;7;0;7;0;0;0;0;0;0;0;6,92;6,92;0;6,96;7;7,18;0;6,92;0;0;5,74;6,52;6,92;6,96;7;7,18;7,94;9,01;9,57;9,62;9,68;9,93; Indicado em manifestação de ansiedade e agitação, soluços incoercíveis, náuseas e vômitos e neurotoxicoses infantis
1344;23/04/2021;TABELA;TABELA;ANASTROLIBBS 1MG C/ 30 COMPR. REV.;30;ANASTROZOL ;LIBBS;7,90E+12;1,00E+12;3004.90.69; POSITIVA;SIMILAR;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO  (EXCETO EM SP);NACIONAL;SP;0;2;0,0843;49,728;49,728;49,728;49,728;49,728;0;0;0;0;0;0;0;49,728;49,728;52,71168;49,728;49,728;0;0;49,728;52,71168;49,728;660,64;750,73;795,95;800,78;805,66;825,8;913,2960443;1037,840184;1100,354181;1107,031373;1113,777687;1141,620055;Câncer de mama, pós-menopausa
306730;08/04/2021;4%;8%;ANASTROZOL 1MG C 30 COMP REV SAN ;30;ANASTROZOL;SANDOZ;7,90E+12;1,00E+12;3004.90.69;POSITIVA;GENÉRICO;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;CONVÊNIO 118;NACIONAL;SP;0;0;0;17,74;17,74;17,74;17,74;17,74;0;0;0;0;0;0;17,74;17,74;17,74;18,8044;17,74;17,74;0;0;17,74;17,74;17,74;479,99;545,44;578,3;581,81;585,35;599,99;663,56;754,04;799,47;804,32;809,21;829,45;Câncer de mama, pós-menopausa
793;08/04/2021;2%;5%;ANASTROZOL 1MG C/30 COMP EUR;30;ANASTROZOL ;EUROFARMA;7,89E+12;1,00E+12;3004.90.69; POSITIVA;GENÉRICO;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO  (EXCETO EM SP);NACIONAL;MG;0;2;0,0843;30,82;30,82;30,82;30,82;30,82;0;0;0;0;0;0;30,82;30,82;30,82;32,6692;30,82;30,82;0;30,82;30,82;32,6692;30,82;480,01;545,47;578,33;581,83;585,38;600,01;663,59;754,08;799,51;804,35;809,25;829,48;Câncer de mama, pós-menopausa
715218;20/05/2021;FÁBRICA;FÁBRICA;ANDALAN CLASSIC CU 380;1;DIU - ANTICONCEPTIVO;DKT;7,90E+12;0;9018.90.99; OUTRAS;PRODUTOS PARA SAÚDE;NÃO REFRIGERADO;NÃO CONTROLADO;SIM;TRIBUTADO;IMPORTADO;SP;0;FORA;0;83,28125;83,28125;97,5;0;97,5;0;83,28125;83,28125;97,5;97,5;83,28125;0;0;83,28125;0;0;0;0;0;83,28125;0;0;0;83,28125;83,28125;83,28125;97,5;83,28125;0;0;0;0;0;0;Indicado para histerometria (DIU)
715219;20/05/2021;FÁBRICA;FÁBRICA;ANDALAN COMFORT CU 375;1;DIU - ANTICONCEPTIVO;DKT;7,90E+12;0;9018.90.99; OUTRAS;PRODUTOS PARA SAÚDE;NÃO REFRIGERADO;NÃO CONTROLADO;SIM;TRIBUTADO;IMPORTADO;SP;0;FORA;0;145,6979167;145,6979167;170,5731707;0;170,5731707;0;145,6979167;145,6979167;170,5731707;170,5731707;145,6979167;0;0;145,6979167;0;0;0;0;0;145,6979167;0;0;0;145,6979167;145,6979167;145,6979167;170,5731707;145,6979167;0;0;0;0;0;0;Indicado para histerometria (DIU)
715217;20/05/2021;FÁBRICA;FÁBRICA;ANDALAN COMFORT MINI CU 375;1;DIU - ANTICONCEPTIVO;DKT;7,90E+12;0;9018.90.99; OUTRAS;PRODUTOS PARA SAÚDE;NÃO REFRIGERADO;NÃO CONTROLADO;SIM;TRIBUTADO;IMPORTADO;SP;0;FORA;0;145,6979167;145,6979167;170,5731707;0;170,5731707;0;145,6979167;145,6979167;170,5731707;170,5731707;145,6979167;0;0;145,6979167;0;0;0;0;0;145,6979167;0;0;0;145,6979167;145,6979167;145,6979167;170,5731707;145,6979167;0;0;0;0;0;0;Indicado para histerometria (DIU)
716850;20/05/2021;FÁBRICA;FÁBRICA;ANDALAN SILVEIRFLEX MINI CU 380;1;DIU - ANTICONCEPTIVO;DKT;7,90E+12;0;9018.90.99; OUTRAS;PRODUTOS PARA SAÚDE;NÃO REFRIGERADO;CONTROLADO;SIM;TRIBUTADO;IMPORTADO;SP;0;FORA;0;271,4479167;271,4479167;317,7926829;0;317,7926829;0;271,4479167;271,4479167;317,7926829;317,7926829;271,4479167;0;0;271,4479167;0;0;0;0;0;271,4479167;0;0;0;271,4479167;271,4479167;271,4479167;317,7926829;271,4479167;0;0;0;0;0;0;Indicado para histerometria (DIU)
715216;20/05/2021;FÁBRICA;FÁBRICA;ANDALAN SILVERFLEX CU 380 AG;1;DIU - ANTICONCEPTIVO;DKT;7,90E+12;0;9018.90.99; OUTRAS;PRODUTOS PARA SAÚDE;NÃO REFRIGERADO;NÃO CONTROLADO;SIM;TRIBUTADO;IMPORTADO;SP;0;FORA;0;271,4479167;271,4479167;317,7926829;0;317,7926829;0;271,4479167;271,4479167;317,7926829;317,7926829;271,4479167;0;0;271,4479167;0;0;0;0;0;271,4479167;0;0;0;271,4479167;271,4479167;271,4479167;317,7926829;271,4479167;0;0;0;0;0;0;Indicado para histerometria (DIU)
4694;07/04/2021;FÁBRICA;FÁBRICA;ANIDULAFUNGINA 100MG INJ C 1 AMP;1;0;PFIZER/WYETH;7,89E+12;1,21E+12;3004.20.99; POSITIVA;GENÉRICO;REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;RJ;PRODUTO EXCLUSIVO AMIL;1;0,1008;297,4;299,2;301,02;0;301,02;0;0;0;0;0;0;0;297,4;297,4;0;299,2;301,02;308,55;0;297,4;0;0;246,84;280,5;297,4;299,2;301,02;308,55;341,24;387,77;411,14;413,63;416,14;426,55;Indicada para o tratamento da candidíase invasiva, incluindo candidemia, em pacientes adultos
81;10/07/2021;2%;5%;ANSENTRON 4 MG C/1 AMP 2ML;1;ONDANSETRONA, CLORETO DE ;ACHE/BIOSINTETICA;7,90E+12;1,06E+12;3004.90.69; POSITIVA;SIMILAR;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;CLIENTES COM OL - VERIFICAR NO SISTEMA VISÃO;3;0,0679;5,37;5,4;5,44;0;60,78;0;0;0;0;0;0;0;5,14;4,89;0;5,18;5,21;5,35;0;5,6;0;0;0;61,63;65,34;65,73;66,13;67,79;0;0;0;0;0;0;Controle de náuseas e vômitos, por conta da quimioterapia ou radioterapia e pós operações 
82;10/07/2021;2%;5%;ANSENTRON 8 MG C/1 AMP 4ML;1;ONDANSETRONA, CLORETO DE ;ACHE/BIOSINTETICA;7,90E+12;1,06E+12;3004.90.69; POSITIVA;SIMILAR;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;CLIENTES COM OL - VERIFICAR NO SISTEMA VISÃO;3;0,0679;6,86;6,9;6,94;0;124,28;0;0;0;0;0;0;0;6,74;6,41;0;6,78;6,83;7,01;0;7,34;0;0;0;126;133,59;134,4;135,22;138,6;0;0;0;0;0;0;Controle de náuseas e vômitos, por conta da quimioterapia ou radioterapia e pós operações 
936;07/04/2021;FÁBRICA;FÁBRICA;APIDRA 100UI/ML C/1 AMP 10 ML;1;INSUL GLULISINA ;SANOFI/GENZYME;7,89E+12;1,83E+12;3004.39.29; POSITIVA;REFERÊNCIA;REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;SP;EXCLUSIVO REDE DOR;3;0,0679;92,17;92,73;93,29;0;93,29;0;92,17;92,73;93,29;93,29;95,63;0;0;92,17;0;0;0;0;0;92,17;0;0;76,5;86,93;92,17;92,73;93,29;95,63;105,76;120,18;127,42;128,19;128,97;132,2;Destinada ao tratamento do diabetes mellitus que requer tratamento com insulina.
4179;08/07/2021;2%;4%;APRESOLINA 25MG CX C/ 20 DRG BL AL/AL;20;HIDRALAZINA, CLORETO DE ;NOVARTIS;7,90E+12;1,01E+12;3004.90.69; POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;0;2;0,0843;5,63;5,66;5,7;0;5,66;0;0;0;0;0;0;0;5,39;5,13;0;5,43;5,46;5,61;0;5,87;0;0;0;5,6;5,94;5,98;6,01;6,16;6,8142;7,74;8,21;8,27;8,31;8,52;Tratar a pressão arterial elevada (hipertensão) e insuficiência cardíaca
768;07/04/2021;FÁBRICA;FÁBRICA;APRESOLINA 50MG C 20 DRG ;20; HIDRALAZINA, CLOR DE;NOVARTIS;7,90E+12;1,01E+12;3004.90.69; POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;0;2;0,0843;7,94;7,99;8,04;0;8,04;0;0;0;0;0;0;0;7,94;7,94;0;7,99;8,04;8,24;0;7,94;0;0;0;7,49;7,94;7,99;8,04;8,24;9,1102;10,35;10,98;11,05;11,11;11,39;Usada para tratar a pressão arterial elevada (hipertensão) e insuficiência cardíaca.
4285;06/07/2021;2%;7%;ARANESP 500MCG INJ SER PRE+AGU ;1;ALFADARBEPOETINA ;AMGEN/BERGAMO;7,90E+12;1,02E+12;3002.15.90; NEGATIVA;REFERÊNCIA;REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;0;2;0,0843;2901,56;2920,78;2940,25;0;2884,06;0;0;0;0;0;0;0;2807,82;2667,42;0;2826,41;2845,25;2923,21;0;3027,46;0;0;2892,08;3286,45;3484,43;3505,55;3526,93;3615,1;3998,13;4543,33;4817,03;4846,21;4875,77;4997,67;Tratar a anemia
109987;08/04/2021;3%;4%;ARAZABI 1MG C/30;30;ANASTROZOL ;E.M.S.;7,90E+12;1,02E+12;3004.90.69; POSITIVA;SIMILAR;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO  (EXCETO EM SP);NACIONAL;SP;0;2;0,0843;35,15;35,15;35,15;35,15;35,15;0;0;0;0;0;0;0;35,15;35,15;37,259;35,15;35,15;0;0;35,15;37,259;35,15;480,01;545,47;578,33;581,83;585,38;600,01;663,59;754,08;799,51;804,35;809,25;829,48;Câncer de mama, pós-menopausa
1072;08/04/2021;2%;5%;ARIMIDEX 1 MG C/28 CPS;28;ANASTROZOL ;ASTRAZENECA;7,90E+12;1,16E+12;3004.90.69; POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;ISENTO  (EXCETO EM SP);NACIONAL;SP;0;2;0,0843;507,82;507,82;507,82;507,82;507,82;0;0;0;0;0;0;0;507,82;507,82;538,2892;507,82;507,82;0;0;507,82;538,2892;507,82;689,18;783,16;830,33;835,37;840,46;861,47;952,75;1082,67;1147,88;1154,85;1161,89;1190,93;Câncer de mama, pós-menopausa
110780;25/06/2021;2%;4%;ARIXTRA 2,5MG INJ 02 SER 0,6ML;2;FONDAPARINUX SÓDICO;ASPEN PHARMA;7,90E+12;1,38E+12;3004.90.99; POSITIVA;OUTROS;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;ES;0;3;0,0679;39,31;39,56;39,81;0;37,83;0;39,31;39,56;39,81;39,81;40,86;0;0;34,29;0;0;0;0;0;39,3;0;0;33,74;38,34;40,65;40,9;41,15;42,18;46,65;53,01;56,2;56,54;56,89;58,31;Prevenir que coágulos, tratar trombose venosa profunda e angina instável
110779;25/06/2021;2%;4%;ARIXTRA 7,5MG INJ 02 SER 0,6ML;2;FONDAPARINUX SÓDICO;ASPEN PHARMA;7,90E+12;1,38E+12;3004.90.99; POSITIVA;OUTROS;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;ES;0;3;0,0679;96,03;96,64;97,26;0;92,42;0;96,03;96,64;97,26;97,26;99,82;0;0;83,79;0;0;0;0;0;96,03;0;0;82,46;93,7;99,35;99,95;100,56;103,08;113,99;129,54;137,35;138,18;139,01;142,51;Prevenir que coágulos, tratar trombose venosa profunda e angina instável
1628;10/07/2021;2%;6%;AROMASIN 25 MG C/30 CPS;30;EXEMESTANO ;PFIZER/WYETH;7,89E+12;1,21E+12;3004.39.94; POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;0;2;0,0843;7,03;7,08;7,12;0;569,11;0;0;0;0;0;0;0;548,02;520,96;0;551,6;555,23;570,24;0;591,83;0;0;734,99;835,22;885,53;890,9;896,33;918,74;1016,08;1154,64;1224,19;1231,62;1239,12;1270,1;Tratamento adjuvante contra câncer de mama, pós-menopausa
100000;23/06/2021;FÁBRICA;FÁBRICA;AAS PROTECT 100MG C 30 COMP;30;AC ACETILSALICILICO ;SANOFI/GENZYME;7,90E+12;1,83E+12;3004.90.24;NEGATIVA;SIMILAR;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;EXCLUSIVO REDE DOR;0;0;14,01;14,11;14,21;0;14,21;0;0;0;0;0;0;0;14,01;14,01;0;14,11;14,21;14,62;0;14,01;0;0;0;13,1;14,01;14,11;14,21;14,62;0;17,5;18,67;18,8;18,93;19,46;"Na angina de peito instável; No infarto agudo do miocárdio; Para redução do risco de novo infarto em doentes que já sofreram infarto;"
400006;24/06/2021;FÁBRICA;FÁBRICA;AAS INF C 30 COMP;30;AC ACETILSALICILICO ;SANOFI/GENZYME;7,90E+12;;3004.90.24;NEGATIVA;SIMILAR;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;EXCLUSIVO REDE DOR;;;14,4;14,5;14,6;0;14,6;0;0;0;0;0;0;0;14,4;14,4;0;14,5;14,6;15,02;0;14,4;0;0;0;13,46;14,4;14,5;14,6;15,02;0;17,98;19,19;19,32;19,45;19,99;"Na angina de peito instável; No infarto agudo do miocárdio; Para redução do risco de novo infarto em doentes que já sofreram infarto;"
1444;08/07/2021;2%;4%;ATACAND HCT 16 MG/ 12,5 MG CX. C/ 30 CPS;30;CANDESARTANA+HIDROCLOROTIAZIDA ;ASTRAZENECA;7,90E+12;1,16E+12;3004.90.69;POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;0;0;0;94,17;93,4;95,38;0;94,9;0;0;0;0;0;0;0;90,34;85,99;0;90,92;91,5;93,91;0;98,23;0;0;0;0;100,53;101,14;101,76;104,3;0;0;138,98;139,82;140,68;144,19;Indicado para o tratamento de insuficiência cardíaca (coração fraco) e hipertensão arterial (pressão alta) leve, moderada e grave
2007;08/07/2021;2%;4%;ATACAND 8 MG CX. C/30 CPS (INT);30;CANDESARTANA+HIDROCLOROTIAZIDA ;ASTRAZENECA;7,90E+12;1,16E+12;3004.90.69;POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;0;0;0;102,37;103,02;103,68;0;100,15;0;0;0;0;0;0;0;98,11;93,38;0;98,73;99,37;101,98;0;101,63;0;0;0;0;101,63;102,25;102,87;105,44;0;0;140,5;141,35;142,21;145,76;Indicado para o tratamento de insuficiência cardíaca (coração fraco) e hipertensão arterial (pressão alta) leve, moderada e grave
2009;08/07/2021;2%;4%;ATACAND 16 MG CX. C/ 30 CPS (INT);30;CANDESARTANA+HIDROCLOROTIAZIDA ;ASTRAZENECA;7,90E+12;1,16E+12;3004.90.69;POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;0;0;0;94,77;95,37;95,98;0;95,49;0;0;0;0;0;0;0;90,92;86,53;0;91,49;92,08;94,5;0;91,91;0;0;0;0;91,91;92,47;93,03;95,36;0;0;127,06;127,83;128,61;131,83;Indicado para o tratamento de insuficiência cardíaca (coração fraco) e hipertensão arterial (pressão alta) leve, moderada e grave
3814;30/06/2021;2%;4%;ATACAND COMB 16MG/5MG CX C/ 30X30 COM. LIB.PROL.-INT;60;CANDESARTANA+HIDROCLOROTIAZIDA ;ASTRAZENECA;7,90E+12;1,16E+12;3004.90.69;POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;IMPORTADO;SP;0;0;0;73,76;74,23;74,71;0;69,06;0;73,76;74,23;74,71;74,71;76,67;0;0;64,36;0;0;0;0;0;73,76;0;0;0;0;75,49;75,95;76,41;78,32;0;0;104,36;105;105,63;108,27;Indicado para o tratamento de insuficiência cardíaca (coração fraco) e hipertensão arterial (pressão alta) leve, moderada e grave
100364;07/04/2021;FÁBRICA;FÁBRICA;ATENSINA 0,10MG C/30 COMP;30; CLONIDINA CLORIDRATO DE;BOEHRINGER;7,90E+12;1,04E+12;3004.90.69; POSITIVA;REFERÊNCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;0;3;0,0679;6,08;6,12;6,16;0;6,16;0;0;0;0;0;0;0;6,08;6,08;0;6,12;6,16;6,31;0;6,08;0;0;5,05;0;6,08;6,12;6,16;6,31;6,98;8,41;8,46;8,52;8,72;0;Tratamento da pressão alta
100365;07/04/2021;FÁBRICA;FÁBRICA;ATENSINA 0,150MG 30 COMPRIMIDOS;30; CLONIDINA CLORIDRATO DE;BOEHRINGER;7,90E+12;1,04E+12;3004.90.69;POSITIVA;REFERENCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;0;3;0,0679;7,59;7,64;7,68;0;7,68;0;0;0;0;0;0;0;7,59;7,59;0;7,64;7,68;7,88;0;7,59;0;0;6,3;0;7,59;7,64;7,68;7,88;8,71;10,49;10,56;10,62;10,89;0;Tratamento da pressão alta
100366;07/04/2021;FÁBRICA;FÁBRICA;ATENSINA 0,200MG 30 COMPRIMIDOS;30; CLONIDINA CLORIDRATO DE;BOEHRINGER;7,90E+12;1,04E+12;3004.90.69;POSITIVA;REFERENCIA;NÃO REFRIGERADO;NÃO CONTROLADO;NÃO;TRIBUTADO;NACIONAL;SP;0;3;0,0679;9,42;9,48;9,54;0;9,54;0;0;0;0;0;0;0;9,42;9,42;0;9,48;9,54;9,78;0;9,42;0;0;7,82;0;9,42;9,48;9,54;9,78;10,81;13,02;13,11;13,19;13,52;0;Tratamento da pressão alta
